App Employment ID,Position ID,Position Title,Position Direct Care,Is Primary,Start Date,End Date,Hours Per Week,Months Per Year,Net Yearly Income,Hourly Wage,Date Wage Increase,Verify Date,Last Update Date,Create Date,Verify Status Name,Is Verified,Infants  0-12 Months,Toddlers  13-36 Months,Preschoolers 37 Months-Pre-K,Elementary K-5th Grade,Middle 6th-8th Grade,Secondary (High School),Adults,Program Type Name,County
22177,33,Early Childhood Teacher,TRUE,TRUE,8/15/2007,,40,9,21465.6,13.76,3/1/2014,4/3/2014,4/29/2015,4/1/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22206,33,Early Childhood Teacher,TRUE,TRUE,4/4/2013,,15,12,0,0,,5/29/2014,4/1/2016,4/11/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22231,51,Center/Preschool Director,TRUE,TRUE,6/3/2013,,50,12,52000,20,,5/20/2014,12/31/2015,4/22/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22239,51,Center/Preschool Director,TRUE,TRUE,4/1/2013,,40,12,26000,12.5,2/1/2014,4/25/2014,4/17/2018,4/25/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22251,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/17/2014,,35,9,12940.2,9.48,,5/22/2014,4/16/2018,4/29/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22274,34,Early Childhood Assistant Teacher,TRUE,TRUE,9/3/2012,,10,9,3315,8.5,9/2/2013,5/15/2014,11/15/2016,5/12/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Hill
22282,33,Early Childhood Teacher,TRUE,TRUE,6/1/2009,,40,12,19344,9.3,,7/24/2014,9/5/2017,5/18/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22287,33,Early Childhood Teacher,TRUE,TRUE,8/5/2013,,40,12,33113.6,15.92,8/21/2017,5/22/2014,3/14/2018,5/18/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22332,33,Early Childhood Teacher,TRUE,TRUE,3/31/2014,,40,12,22880,11,3/31/2014,4/7/2015,4/7/2015,5/29/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22383,5,Home Visitor,TRUE,FALSE,7/1/2014,,40,12,34049.6,16.37,,6/4/2018,6/4/2018,6/10/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
22385,33,Early Childhood Teacher,TRUE,TRUE,4/14/2014,,40,12,23712,11.4,4/1/2016,4/7/2015,4/4/2017,6/12/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22414,51,Center/Preschool Director,TRUE,TRUE,2/1/2014,,40,12,33280,16,,6/30/2014,6/30/2014,6/16/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22416,33,Early Childhood Teacher,TRUE,TRUE,12/9/2013,,40,12,24960,12,3/25/2016,7/3/2014,5/18/2017,6/17/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Jefferson
22416,33,Early Childhood Teacher,TRUE,TRUE,12/9/2013,,40,12,24960,12,3/25/2016,7/3/2014,5/18/2017,6/17/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Jefferson
22435,34,Early Childhood Assistant Teacher,TRUE,TRUE,5/12/2014,,30,12,15600,10,1/1/2016,7/2/2014,7/30/2016,6/20/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22448,41,Program Administrator,TRUE,TRUE,5/29/2014,,40,12,34840,16.75,7/1/2017,9/28/2016,9/25/2017,6/27/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22480,33,Early Childhood Teacher,TRUE,FALSE,9/3/2013,,40,9,19936.8,12.78,,7/10/2014,4/28/2017,7/8/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22486,34,Early Childhood Assistant Teacher,TRUE,TRUE,6/1/2013,,32,12,20300.8,12.2,,11/11/2015,11/28/2017,7/8/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Carbon
22498,33,Early Childhood Teacher,TRUE,TRUE,2/14/2014,,40,12,21320,10.25,,8/6/2014,7/24/2017,7/10/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22498,33,Early Childhood Teacher,TRUE,TRUE,2/14/2014,,40,12,21320,10.25,,8/6/2014,7/24/2017,7/10/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22530,33,Early Childhood Teacher,TRUE,TRUE,3/20/2006,,40,12,22048,10.6,7/1/2014,8/8/2014,7/24/2017,7/14/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22530,33,Early Childhood Teacher,TRUE,TRUE,3/20/2006,,40,12,22048,10.6,7/1/2014,8/8/2014,7/24/2017,7/14/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22551,33,Early Childhood Teacher,TRUE,TRUE,7/24/2013,,40,12,17264,8.3,1/1/2018,6/18/2018,6/18/2018,7/16/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22567,10,Not Selected,TRUE,FALSE,1/3/2014,,10,12,5179.2,9.96,7/1/2014,7/24/2014,7/29/2015,7/17/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
22569,51,Center/Preschool Director,TRUE,TRUE,3/10/2014,,32,12,24960,15,3/1/2015,3/19/2015,1/11/2018,7/18/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22574,41,Program Administrator,TRUE,TRUE,11/14/2012,,40,12,30825.6,14.82,7/1/2014,8/6/2014,3/27/2015,7/18/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
22582,34,Early Childhood Assistant Teacher,TRUE,FALSE,6/25/2013,,13,9,4765.8,9.4,,11/3/2014,6/1/2018,7/21/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22582,34,Early Childhood Assistant Teacher,TRUE,FALSE,6/25/2013,,13,9,4765.8,9.4,,11/3/2014,6/1/2018,7/21/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22597,33,Early Childhood Teacher,TRUE,TRUE,4/1/2007,,40,12,23192,11.15,1/1/2018,10/28/2014,6/1/2018,7/23/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22598,33,Early Childhood Teacher,TRUE,TRUE,6/1/2001,,35,12,16562,9.1,1/1/2014,10/28/2014,12/20/2017,7/23/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22601,33,Early Childhood Teacher,TRUE,TRUE,9/17/2007,,35,12,16926,9.3,1/1/2014,8/13/2014,12/20/2017,7/23/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22605,33,Early Childhood Teacher,TRUE,TRUE,9/15/2008,,40,12,20800,10,,7/30/2014,9/26/2017,7/23/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22609,34,Early Childhood Assistant Teacher,TRUE,TRUE,7/14/2014,,15,12,8190,10.5,9/14/2014,8/19/2014,12/22/2015,7/24/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22611,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/21/2013,,20,10,12900,15,,8/6/2014,8/6/2014,7/25/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22613,51,Center/Preschool Director,TRUE,TRUE,7/18/2013,,32,12,26624,16,7/5/2017,8/21/2014,7/2/2018,7/25/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Lake
22613,51,Center/Preschool Director,TRUE,TRUE,7/18/2013,,32,12,26624,16,7/5/2017,8/21/2014,7/2/2018,7/25/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Lake
22616,33,Early Childhood Teacher,TRUE,FALSE,10/1/2013,,40,12,0,0,,11/17/2014,12/31/2015,7/28/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22617,51,Center/Preschool Director,TRUE,TRUE,3/3/2014,,40,12,39998.4,19.23,8/1/2017,9/8/2014,10/31/2017,7/28/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22619,33,Early Childhood Teacher,TRUE,FALSE,4/16/2014,,40,12,0,0,,8/13/2014,8/13/2014,7/28/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22629,34,Early Childhood Assistant Teacher,TRUE,TRUE,5/6/2014,,25,12,14326,11.02,8/29/2017,8/14/2014,7/2/2018,7/29/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22629,34,Early Childhood Assistant Teacher,TRUE,TRUE,5/6/2014,,25,12,14326,11.02,8/29/2017,8/14/2014,7/2/2018,7/29/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22632,34,Early Childhood Assistant Teacher,TRUE,FALSE,8/26/2013,,12,9,3978,8.5,,11/3/2014,6/1/2018,7/29/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22632,34,Early Childhood Assistant Teacher,TRUE,FALSE,8/26/2013,,12,9,3978,8.5,,11/3/2014,6/1/2018,7/29/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22634,51,Center/Preschool Director,TRUE,FALSE,7/11/2014,,40,12,33696,16.2,7/11/2014,8/6/2014,2/27/2018,7/30/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
22634,51,Center/Preschool Director,TRUE,FALSE,7/11/2014,,40,12,33696,16.2,7/11/2014,8/6/2014,2/27/2018,7/30/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
22652,51,Center/Preschool Director,TRUE,FALSE,9/1/2011,,40,12,47840,23,1/1/2014,3/10/2016,3/10/2016,7/31/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lincoln
22659,51,Center/Preschool Director,TRUE,TRUE,12/1/2012,,30,12,23400,15,,10/6/2014,6/19/2015,8/2/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22698,33,Early Childhood Teacher,TRUE,TRUE,5/24/2013,,40,12,24960,12,6/1/2014,8/19/2014,8/19/2014,8/11/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22704,51,Center/Preschool Director,TRUE,TRUE,7/1/2000,,30,12,0,0,,11/25/2014,3/6/2015,8/12/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22718,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/14/2014,,30,9,0,0,,9/19/2014,9/19/2014,8/12/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22731,33,Early Childhood Teacher,TRUE,TRUE,8/11/2014,,40,12,30409.6,14.62,7/1/2016,3/9/2017,3/9/2017,8/15/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
22733,33,Early Childhood Teacher,TRUE,TRUE,7/22/2014,,24,12,11856,9.5,4/1/2015,8/21/2014,7/10/2017,8/15/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22734,34,Early Childhood Assistant Teacher,TRUE,TRUE,2/21/2003,,30,9,12963.6,11.08,1/1/2014,8/21/2014,6/27/2017,8/15/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22740,51,Center/Preschool Director,TRUE,TRUE,8/1/2014,,40,12,24440,11.75,8/1/2013,11/30/2016,11/30/2016,8/15/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
22748,33,Early Childhood Teacher,TRUE,FALSE,7/18/2013,,1,12,1040,20,11/15/2016,12/2/2015,2/1/2018,8/18/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lake
22748,33,Early Childhood Teacher,TRUE,FALSE,7/18/2013,,1,12,1040,20,11/15/2016,12/2/2015,2/1/2018,8/18/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lake
22757,33,Early Childhood Teacher,TRUE,FALSE,8/15/2014,,40,9,22588.8,14.48,6/1/2017,11/6/2014,7/12/2017,8/19/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22765,33,Early Childhood Teacher,TRUE,FALSE,1/27/2011,,30,9,16637.4,14.22,1/1/2014,8/26/2014,6/27/2017,8/19/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22770,41,Program Administrator,TRUE,TRUE,8/6/2014,,20,9,14539.2,18.64,9/30/2016,8/19/2014,10/6/2016,8/19/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22770,41,Program Administrator,TRUE,TRUE,8/6/2014,,20,9,14539.2,18.64,9/30/2016,8/19/2014,10/6/2016,8/19/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22779,5,Home Visitor,TRUE,TRUE,9/2/2013,,40,9,23493.6,15.06,7/1/2015,8/28/2015,3/15/2018,8/21/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22779,5,Home Visitor,TRUE,TRUE,9/2/2013,,40,9,23493.6,15.06,7/1/2015,8/28/2015,3/15/2018,8/21/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22787,33,Early Childhood Teacher,TRUE,TRUE,11/5/2013,,32,12,17472,10.5,11/5/2016,9/12/2014,4/16/2018,8/21/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22796,33,Early Childhood Teacher,TRUE,TRUE,8/20/2014,,35,9,19287.45,14.13,,8/26/2014,8/26/2014,8/22/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22798,33,Early Childhood Teacher,TRUE,TRUE,8/20/2014,,40,10,31579.2,18.36,11/1/2017,5/2/2018,5/2/2018,8/22/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22800,34,Early Childhood Assistant Teacher,TRUE,FALSE,8/24/2010,,35,9,16420.95,12.03,8/22/2014,9/4/2014,9/4/2014,8/22/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22801,10,Not Selected,TRUE,TRUE,9/12/2013,,20,9,8143.2,10.44,8/22/2014,10/22/2014,10/22/2014,8/22/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22826,33,Early Childhood Teacher,TRUE,TRUE,1/1/2013,,40,12,20800,10,,9/11/2014,8/1/2016,8/25/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22831,33,Early Childhood Teacher,TRUE,TRUE,8/20/2010,,40,12,0,0,,4/5/2018,4/5/2018,8/26/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22838,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/6/2014,,21,12,12558,11.5,11/1/2015,9/11/2014,2/28/2017,8/27/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22844,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/13/2014,,16,9,5304,8.5,,11/3/2014,6/1/2018,8/28/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22844,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/13/2014,,16,9,5304,8.5,,11/3/2014,6/1/2018,8/28/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
22853,33,Early Childhood Teacher,TRUE,TRUE,8/23/2012,,40,9,21730.8,13.93,,6/1/2015,10/2/2015,8/29/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22871,33,Early Childhood Teacher,TRUE,TRUE,8/25/2006,,40,10,26522.4,15.42,9/1/2014,9/11/2014,9/11/2014,8/31/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22872,34,Early Childhood Assistant Teacher,TRUE,TRUE,10/21/2013,,15,12,6591,8.45,6/1/2014,9/4/2014,12/7/2015,9/2/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22875,33,Early Childhood Teacher,TRUE,TRUE,12/15/2013,,40,12,27726.4,13.33,,10/2/2015,10/2/2015,9/2/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22902,33,Early Childhood Teacher,TRUE,TRUE,8/11/2014,,40,12,20800,10,10/1/2015,10/4/2016,2/14/2017,9/5/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
22911,41,Program Administrator,TRUE,TRUE,8/18/2014,,38,12,31616,16,11/16/2014,9/11/2014,2/22/2016,9/10/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22930,33,Early Childhood Teacher,TRUE,TRUE,10/25/2012,,40,12,28912,13.9,7/1/2018,9/19/2014,7/2/2018,9/15/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Hill
22930,33,Early Childhood Teacher,TRUE,TRUE,10/25/2012,,40,12,28912,13.9,7/1/2018,9/19/2014,7/2/2018,9/15/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Hill
22934,33,Early Childhood Teacher,TRUE,TRUE,7/30/2013,,40,12,23920,11.5,7/24/2017,4/1/2015,12/14/2017,9/15/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22939,33,Early Childhood Teacher,TRUE,FALSE,1/6/2014,,16,12,8736,10.5,,9/26/2014,10/10/2017,9/16/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Sheridan
22940,51,Center/Preschool Director,TRUE,TRUE,9/3/2014,,40,9,0,0,,9/16/2014,5/31/2018,9/16/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lake
22961,33,Early Childhood Teacher,TRUE,FALSE,10/28/2010,,38,12,28652,14.5,6/24/2015,9/30/2014,5/30/2018,9/20/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22982,33,Early Childhood Teacher,TRUE,TRUE,9/2/2014,,40,9,24055.2,15.42,3/30/2017,2/19/2015,3/1/2018,9/24/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22982,33,Early Childhood Teacher,TRUE,TRUE,9/2/2014,,40,9,24055.2,15.42,3/30/2017,2/19/2015,3/1/2018,9/24/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
22983,5,Home Visitor,TRUE,TRUE,9/23/2014,,40,12,33113.6,15.92,,10/2/2014,3/15/2018,9/24/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
22995,34,Early Childhood Assistant Teacher,TRUE,TRUE,9/22/2014,,18,12,10296,11,4/24/2017,4/1/2015,1/31/2018,9/25/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
22998,33,Early Childhood Teacher,TRUE,TRUE,9/2/2014,,40,12,23920,11.5,,10/15/2014,8/26/2017,9/25/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
23000,34,Early Childhood Assistant Teacher,TRUE,TRUE,10/15/2012,,15,12,6435,8.25,1/1/2016,10/15/2014,8/30/2016,9/25/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Fergus
23000,34,Early Childhood Assistant Teacher,TRUE,TRUE,10/15/2012,,15,12,6435,8.25,1/1/2016,10/15/2014,8/30/2016,9/25/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Fergus
23024,33,Early Childhood Teacher,TRUE,TRUE,10/13/2003,,40,12,17264,8.3,1/1/2018,10/20/2014,2/21/2018,9/30/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
23033,51,Center/Preschool Director,TRUE,TRUE,7/20/2014,,40,12,20800,10,,10/2/2014,6/1/2018,10/2/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
23055,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/21/2014,,10,9,3217.5,8.25,,11/3/2014,6/1/2018,10/7/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
23055,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/21/2014,,10,9,3217.5,8.25,,11/3/2014,6/1/2018,10/7/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
23061,34,Early Childhood Assistant Teacher,TRUE,FALSE,5/1/2014,,14,12,6763.12,9.29,,9/10/2015,12/23/2015,10/7/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lincoln
23083,34,Early Childhood Assistant Teacher,TRUE,FALSE,10/8/2014,,40,12,18033.6,8.67,9/2/2014,11/13/2014,2/10/2015,10/10/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
23088,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/25/2014,,11,9,3539.25,8.25,,11/3/2014,6/1/2018,10/13/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
23088,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/25/2014,,11,9,3539.25,8.25,,11/3/2014,6/1/2018,10/13/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
23102,34,Early Childhood Assistant Teacher,TRUE,FALSE,10/1/2014,,20,12,10400,10,,11/17/2014,3/9/2018,10/14/2014,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Fergus
23121,33,Early Childhood Teacher,TRUE,TRUE,3/3/2014,,35,12,15106,8.3,1/1/2018,10/28/2014,2/21/2018,10/20/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
23121,33,Early Childhood Teacher,TRUE,TRUE,3/3/2014,,35,12,15106,8.3,1/1/2018,10/28/2014,2/21/2018,10/20/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
23129,34,Early Childhood Assistant Teacher,TRUE,TRUE,7/7/2014,,35,12,15470,8.5,,10/30/2014,6/25/2015,10/21/2014,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Cascade
23158,34,Early Childhood Assistant Teacher,TRUE,FALSE,6/1/2014,,38,12,24700,12.5,,1/15/2016,5/22/2018,10/23/2014,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Fergus
